"","year","station","length","sex","reg_area","fmp"
"4173",2016,2021,76,"M","2B","CAN"
"4174",2016,2021,62,"M","2B","CAN"
"4175",2016,2021,64,"M","2B","CAN"
"4176",2016,2021,80,"M","2B","CAN"
"4177",2016,2023,73,"F","2B","CAN"
"4178",2016,2023,81,"F","2B","CAN"
"4179",2016,2023,85,"F","2B","CAN"
"4180",2016,2023,66,"M","2B","CAN"
"4181",2016,2023,68,"M","2B","CAN"
"4182",2016,2024,82,"F","2B","CAN"
"4183",2016,2024,80,"F","2B","CAN"
"4184",2016,2024,68,"M","2B","CAN"
"4185",2016,2024,82,"F","2B","CAN"
"4186",2016,2024,71,"M","2B","CAN"
"4187",2016,2025,57,"M","2B","CAN"
"4188",2016,2025,62,"M","2B","CAN"
"4189",2016,2025,62,"M","2B","CAN"
"4190",2016,2025,66,"M","2B","CAN"
"4191",2016,2025,63,"M","2B","CAN"
"4192",2016,2026,62,"M","2B","CAN"
"4193",2016,2026,68,"M","2B","CAN"
"4194",2016,2026,74,"F","2B","CAN"
"4195",2016,2026,67,"M","2B","CAN"
"4196",2016,2026,92,"F","2B","CAN"
"4197",2016,2027,91,"F","2B","CAN"
"4198",2016,2027,84,"F","2B","CAN"
"4199",2016,2027,87,"F","2B","CAN"
"4200",2016,2027,84,"F","2B","CAN"
"4201",2016,2027,68,"F","2B","CAN"
"4202",2016,2028,79,"F","2B","CAN"
"4203",2016,2028,76,"F","2B","CAN"
"4204",2016,2028,78,"F","2B","CAN"
"4205",2016,2028,80,"F","2B","CAN"
"4206",2016,2028,84,"F","2B","CAN"
"4207",2016,2029,67,"M","2B","CAN"
"4208",2016,2029,67,"M","2B","CAN"
"4209",2016,2029,56,"F","2B","CAN"
"4210",2016,2029,65,"M","2B","CAN"
"4211",2016,2029,61,"M","2B","CAN"
"4212",2016,2030,70,"M","2B","CAN"
"4213",2016,2030,66,"M","2B","CAN"
"4214",2016,2030,86,"F","2B","CAN"
"4215",2016,2030,68,"M","2B","CAN"
"4216",2016,2031,68,"M","2B","CAN"
"4217",2016,2031,64,"M","2B","CAN"
"4218",2016,2031,66,"F","2B","CAN"
"4219",2016,2031,66,"M","2B","CAN"
"4220",2016,2031,62,"M","2B","CAN"
"4221",2016,2032,79,"F","2B","CAN"
"4222",2016,2032,86,"F","2B","CAN"
"4223",2016,2033,61,"F","2B","CAN"
"4224",2016,2033,54,"M","2B","CAN"
"4225",2016,2033,62,"M","2B","CAN"
"4226",2016,2033,79,"F","2B","CAN"
"4227",2016,2033,69,"M","2B","CAN"
"4228",2016,2034,77,"F","2B","CAN"
"4229",2016,2034,78,"F","2B","CAN"
"4230",2016,2034,75,"F","2B","CAN"
"4231",2016,2034,86,"F","2B","CAN"
"4232",2016,2034,74,"F","2B","CAN"
"4233",2016,2035,62,"M","2B","CAN"
"4234",2016,2037,60,"F","2B","CAN"
"4235",2016,2037,62,"F","2B","CAN"
"4236",2016,2037,86,"M","2B","CAN"
"4237",2016,2037,69,"M","2B","CAN"
"4238",2016,2037,90,"F","2B","CAN"
"4239",2016,2038,60,"M","2B","CAN"
"4240",2016,2038,83,"F","2B","CAN"
"4241",2016,2038,96,"F","2B","CAN"
"4242",2016,2038,87,"F","2B","CAN"
"4243",2016,2039,71,"M","2B","CAN"
"4244",2016,2039,69,"M","2B","CAN"
"4245",2016,2039,57,"F","2B","CAN"
"4246",2016,2039,82,"F","2B","CAN"
"4247",2016,2040,88,"F","2B","CAN"
"4248",2016,2041,61,"M","2B","CAN"
"4249",2016,2041,61,"M","2B","CAN"
"4250",2016,2041,60,"M","2B","CAN"
"4251",2016,2041,61,"M","2B","CAN"
"4252",2016,2043,62,"M","2B","CAN"
"4253",2016,2043,58,"M","2B","CAN"
"4254",2016,2043,57,"F","2B","CAN"
"4255",2016,2043,49,"F","2B","CAN"
"4256",2016,2043,62,"M","2B","CAN"
"4257",2016,2044,81,"F","2B","CAN"
"4258",2016,2044,81,"F","2B","CAN"
"4259",2016,2044,88,"F","2B","CAN"
"4260",2016,2044,86,"F","2B","CAN"
"4261",2016,2045,89,"F","2B","CAN"
"4262",2016,2045,82,"F","2B","CAN"
"4263",2016,2045,88,"F","2B","CAN"
"4264",2016,2045,90,"F","2B","CAN"
"4265",2016,2045,90,"F","2B","CAN"
"4266",2016,2046,70,"M","2B","CAN"
"4267",2016,2046,66,"M","2B","CAN"
"4268",2016,2046,78,"F","2B","CAN"
"4269",2016,2047,66,"M","2B","CAN"
"4270",2016,2047,60,"M","2B","CAN"
"4271",2016,2048,71,"F","2B","CAN"
"4272",2016,2049,83,"F","2B","CAN"
"4273",2016,2049,86,"F","2B","CAN"
"4274",2016,2049,88,"F","2B","CAN"
"4275",2016,2049,85,"F","2B","CAN"
"4276",2016,2050,79,"F","2B","CAN"
"4277",2016,2050,68,"M","2B","CAN"
"4278",2016,2050,68,"M","2B","CAN"
"4279",2016,2050,89,"F","2B","CAN"
"4280",2016,2050,63,"M","2B","CAN"
"4281",2016,2051,55,"M","2B","CAN"
"4282",2016,2051,67,"M","2B","CAN"
"4283",2016,2051,71,"M","2B","CAN"
"4284",2016,2051,58,"F","2B","CAN"
"4285",2016,2051,70,"M","2B","CAN"
"4286",2016,2052,64,"M","2B","CAN"
"4287",2016,2052,59,"M","2B","CAN"
"4288",2016,2052,61,"M","2B","CAN"
"4289",2016,2053,87,"F","2B","CAN"
"4290",2016,2053,64,"M","2B","CAN"
"4291",2016,2053,66,"M","2B","CAN"
"4292",2016,2054,63,"M","2B","CAN"
"4293",2016,2055,89,"F","2B","CAN"
"4294",2016,2056,64,"M","2B","CAN"
"4295",2016,2056,84,"F","2B","CAN"
"4296",2016,2056,73,"F","2B","CAN"
"4297",2016,2056,67,"M","2B","CAN"
"4298",2016,2056,87,"F","2B","CAN"
"4299",2016,2057,68,"M","2B","CAN"
"4300",2016,2057,58,"M","2B","CAN"
"4301",2016,2057,57,"F","2B","CAN"
"4302",2016,2057,65,"M","2B","CAN"
"4303",2016,2057,49,"M","2B","CAN"
"4304",2016,2058,89,"F","2B","CAN"
"4305",2016,2059,97,"F","2B","CAN"
"4306",2016,2059,83,"F","2B","CAN"
"4307",2016,2059,70,"M","2B","CAN"
"4308",2016,2059,68,"F","2B","CAN"
"4309",2016,2060,66,"M","2B","CAN"
"4310",2016,2060,56,"F","2B","CAN"
"4311",2016,2060,84,"F","2B","CAN"
"4312",2016,2060,66,"F","2B","CAN"
"4313",2016,2060,63,"M","2B","CAN"
"4314",2016,2061,60,"M","2B","CAN"
"4315",2016,2061,75,"F","2B","CAN"
"4316",2016,2061,87,"F","2B","CAN"
"4317",2016,2061,64,"M","2B","CAN"
"4318",2016,2061,65,"M","2B","CAN"
"4319",2016,2062,54,"M","2B","CAN"
"4320",2016,2062,64,"M","2B","CAN"
"4321",2016,2062,80,"F","2B","CAN"
"4322",2016,2062,70,"M","2B","CAN"
"4323",2016,2062,69,"M","2B","CAN"
"4324",2016,2063,70,"M","2B","CAN"
"4325",2016,2063,58,"F","2B","CAN"
"4326",2016,2063,61,"M","2B","CAN"
"4327",2016,2063,71,"M","2B","CAN"
"4328",2016,2063,74,"M","2B","CAN"
"4329",2016,2064,84,"F","2B","CAN"
"4330",2016,2064,52,"F","2B","CAN"
"4331",2016,2064,72,"M","2B","CAN"
"4332",2016,2064,76,"M","2B","CAN"
"4333",2016,2064,88,"F","2B","CAN"
"4334",2016,2065,83,"F","2B","CAN"
"4335",2016,2065,74,"M","2B","CAN"
"4336",2016,2065,76,"M","2B","CAN"
"4337",2016,2065,60,"M","2B","CAN"
"4338",2016,2065,68,"M","2B","CAN"
"4339",2016,2066,77,"F","2B","CAN"
"4340",2016,2066,57,"F","2B","CAN"
"4341",2016,2067,90,"M","2B","CAN"
"4342",2016,2067,87,"F","2B","CAN"
"4343",2016,2067,64,"M","2B","CAN"
"4344",2016,2067,63,"M","2B","CAN"
"4345",2016,2067,72,"M","2B","CAN"
"4346",2016,2068,65,"M","2B","CAN"
"4347",2016,2068,67,"M","2B","CAN"
"4348",2016,2068,66,"M","2B","CAN"
"4349",2016,2068,72,"M","2B","CAN"
"4350",2016,2068,68,"M","2B","CAN"
"4351",2016,2069,67,"M","2B","CAN"
"4352",2016,2069,54,"M","2B","CAN"
"4353",2016,2069,66,"M","2B","CAN"
"4354",2016,2069,61,"M","2B","CAN"
"4355",2016,2069,63,"M","2B","CAN"
"4356",2016,2070,90,"F","2B","CAN"
"4357",2016,2070,79,"F","2B","CAN"
"4358",2016,2070,86,"F","2B","CAN"
"4359",2016,2070,94,"F","2B","CAN"
"4360",2016,2070,88,"F","2B","CAN"
"4361",2016,2071,85,"F","2B","CAN"
"4362",2016,2071,70,"M","2B","CAN"
"4363",2016,2071,52,"F","2B","CAN"
"4364",2016,2071,64,"M","2B","CAN"
"4365",2016,2071,60,"F","2B","CAN"
"4366",2016,2072,88,"F","2B","CAN"
"4367",2016,2072,71,"M","2B","CAN"
"4368",2016,2072,74,"F","2B","CAN"
"4369",2016,2072,65,"M","2B","CAN"
"4370",2016,2072,61,"M","2B","CAN"
"4371",2016,2073,43,"M","2B","CAN"
"4372",2016,2073,67,"M","2B","CAN"
"4373",2016,2073,67,"M","2B","CAN"
"4374",2016,2073,58,"M","2B","CAN"
"4375",2016,2073,53,"F","2B","CAN"
"4376",2016,2074,65,"M","2B","CAN"
"4377",2016,2074,66,"M","2B","CAN"
"4378",2016,2074,71,"M","2B","CAN"
"4379",2016,2074,67,"M","2B","CAN"
"4380",2016,2074,67,"M","2B","CAN"
"4381",2016,2075,64,"M","2B","CAN"
"4382",2016,2075,60,"M","2B","CAN"
"4383",2016,2075,80,"M","2B","CAN"
"4384",2016,2075,69,"M","2B","CAN"
"4385",2016,2075,74,"M","2B","CAN"
"4386",2016,2076,68,"M","2B","CAN"
"4387",2016,2076,65,"M","2B","CAN"
"4388",2016,2076,57,"M","2B","CAN"
"4389",2016,2076,86,"F","2B","CAN"
"4390",2016,2076,65,"M","2B","CAN"
"4391",2016,2077,63,"M","2B","CAN"
"4392",2016,2077,85,"F","2B","CAN"
"4393",2016,2077,72,"M","2B","CAN"
"4394",2016,2077,66,"M","2B","CAN"
"4395",2016,2077,81,"F","2B","CAN"
"4396",2016,2079,68,"M","2B","CAN"
"4397",2016,2079,68,"M","2B","CAN"
"4398",2016,2079,81,"F","2B","CAN"
"4399",2016,2079,70,"M","2B","CAN"
"4400",2016,2079,65,"M","2B","CAN"
"4401",2016,2080,53,"M","2B","CAN"
"4402",2016,2080,70,"M","2B","CAN"
"4403",2016,2080,61,"M","2B","CAN"
"4404",2016,2080,73,"M","2B","CAN"
"4405",2016,2080,64,"M","2B","CAN"
"4406",2016,2081,89,"F","2B","CAN"
"4407",2016,2082,69,"M","2B","CAN"
"4408",2016,2082,63,"M","2B","CAN"
"4409",2016,2082,68,"M","2B","CAN"
"4410",2016,2083,63,"M","2B","CAN"
"4411",2016,2083,58,"F","2B","CAN"
"4412",2016,2083,79,"F","2B","CAN"
"4413",2016,2084,69,"M","2B","CAN"
"4414",2016,2084,66,"M","2B","CAN"
"4415",2016,2084,62,"M","2B","CAN"
"4416",2016,2084,66,"M","2B","CAN"
"4417",2016,2084,61,"M","2B","CAN"
"4418",2016,2085,84,"F","2B","CAN"
"4419",2016,2085,67,"M","2B","CAN"
"4420",2016,2085,66,"M","2B","CAN"
"4421",2016,2085,88,"F","2B","CAN"
"4422",2016,2085,68,"F","2B","CAN"
"4423",2016,2086,50,"F","2B","CAN"
"4424",2016,2086,83,"F","2B","CAN"
"4425",2016,2086,83,"F","2B","CAN"
"4426",2016,2086,82,"F","2B","CAN"
"4427",2016,2087,69,"F","2B","CAN"
"4428",2016,2087,85,"F","2B","CAN"
"4429",2016,2087,57,"F","2B","CAN"
"4430",2016,2087,89,"F","2B","CAN"
"4431",2016,2087,60,"M","2B","CAN"
"4432",2016,2088,65,"M","2B","CAN"
"4433",2016,2088,68,"M","2B","CAN"
"4434",2016,2088,67,"M","2B","CAN"
"4435",2016,2088,70,"M","2B","CAN"
"4436",2016,2089,53,"F","2B","CAN"
"4437",2016,2089,66,"M","2B","CAN"
"4438",2016,2089,63,"M","2B","CAN"
"4439",2016,2089,60,"M","2B","CAN"
"4440",2016,2089,71,"M","2B","CAN"
"4441",2016,2090,57,"M","2B","CAN"
"4442",2016,2090,67,"M","2B","CAN"
"4443",2016,2090,67,"M","2B","CAN"
"4444",2016,2090,79,"F","2B","CAN"
"4445",2016,2090,80,"F","2B","CAN"
"4446",2016,2091,78,"F","2B","CAN"
"4447",2016,2091,81,"F","2B","CAN"
"4448",2016,2091,66,"M","2B","CAN"
"4449",2016,2091,86,"F","2B","CAN"
"4450",2016,2091,68,"M","2B","CAN"
"4451",2016,2092,77,"F","2B","CAN"
"4452",2016,2092,73,"M","2B","CAN"
"4453",2016,2092,74,"M","2B","CAN"
"4454",2016,2092,73,"F","2B","CAN"
"4455",2016,2092,64,"M","2B","CAN"
"4456",2016,2093,67,"M","2B","CAN"
"4457",2016,2093,71,"M","2B","CAN"
"4458",2016,2093,66,"M","2B","CAN"
"4459",2016,2093,75,"F","2B","CAN"
"4460",2016,2093,59,"F","2B","CAN"
"4461",2016,2094,69,"M","2B","CAN"
"4462",2016,2094,83,"F","2B","CAN"
"4463",2016,2094,88,"F","2B","CAN"
"4464",2016,2094,58,"F","2B","CAN"
"4465",2016,2094,64,"F","2B","CAN"
"4466",2016,2095,84,"F","2B","CAN"
"4467",2016,2095,81,"F","2B","CAN"
"4468",2016,2095,80,"F","2B","CAN"
"4469",2016,2095,71,"F","2B","CAN"
"4470",2016,2095,62,"M","2B","CAN"
"4471",2016,2096,59,"M","2B","CAN"
"4472",2016,2096,72,"M","2B","CAN"
"4473",2016,2096,86,"F","2B","CAN"
"4474",2016,2096,60,"M","2B","CAN"
"4475",2016,2096,90,"F","2B","CAN"
"4476",2016,2097,87,"F","2B","CAN"
"4477",2016,2097,61,"F","2B","CAN"
"4478",2016,2097,69,"M","2B","CAN"
"4479",2016,2097,67,"F","2B","CAN"
"4480",2016,2097,81,"F","2B","CAN"
"4481",2016,2098,83,"F","2B","CAN"
"4482",2016,2098,64,"F","2B","CAN"
"4483",2016,2098,67,"M","2B","CAN"
"4484",2016,2098,92,"F","2B","CAN"
"4485",2016,2098,69,"F","2B","CAN"
"4486",2016,2099,67,"M","2B","CAN"
"4487",2016,2099,69,"F","2B","CAN"
"4488",2016,2099,70,"M","2B","CAN"
"4489",2016,2099,67,"M","2B","CAN"
"4490",2016,2099,69,"M","2B","CAN"
"4491",2016,2100,90,"F","2B","CAN"
"4492",2016,2100,60,"F","2B","CAN"
"4493",2016,2100,81,"F","2B","CAN"
"4494",2016,2100,93,"F","2B","CAN"
"4495",2016,2100,72,"M","2B","CAN"
"4496",2016,2101,63,"M","2B","CAN"
"4497",2016,2101,84,"F","2B","CAN"
"4498",2016,2102,81,"F","2B","CAN"
"4499",2016,2103,69,"M","2B","CAN"
"4500",2016,2103,66,"M","2B","CAN"
"4501",2016,2103,63,"F","2B","CAN"
"4502",2016,2103,61,"M","2B","CAN"
"4503",2016,2103,62,"F","2B","CAN"
"4504",2016,2104,77,"F","2B","CAN"
"4505",2016,2104,81,"F","2B","CAN"
"4506",2016,2104,79,"F","2B","CAN"
"4507",2016,2104,74,"M","2B","CAN"
"4508",2016,2104,64,"F","2B","CAN"
"4509",2016,2106,67,"F","2B","CAN"
"4510",2016,2106,68,"M","2B","CAN"
"4511",2016,2106,67,"F","2B","CAN"
"4512",2016,2106,68,"M","2B","CAN"
"4513",2016,2106,69,"F","2B","CAN"
"4514",2016,2107,62,"F","2B","CAN"
"4515",2016,2107,70,"M","2B","CAN"
"4516",2016,2107,77,"F","2B","CAN"
"4517",2016,2107,70,"M","2B","CAN"
"4518",2016,2107,66,"M","2B","CAN"
"4519",2016,2108,60,"F","2B","CAN"
"4520",2016,2108,68,"M","2B","CAN"
"4521",2016,2108,62,"M","2B","CAN"
"4522",2016,2108,61,"F","2B","CAN"
"4523",2016,2109,64,"F","2B","CAN"
"4524",2016,2109,64,"M","2B","CAN"
"4525",2016,2109,59,"M","2B","CAN"
"4526",2016,2109,94,"M","2B","CAN"
"4527",2016,2109,65,"M","2B","CAN"
"4528",2016,2110,57,"F","2B","CAN"
"4529",2016,2110,59,"F","2B","CAN"
"4530",2016,2110,56,"F","2B","CAN"
"4531",2016,2111,60,"M","2B","CAN"
"4532",2016,2111,68,"M","2B","CAN"
"4533",2016,2111,76,"F","2B","CAN"
"4534",2016,2111,53,"F","2B","CAN"
"4535",2016,2111,67,"M","2B","CAN"
"4536",2016,2112,65,"M","2B","CAN"
"4537",2016,2113,71,"M","2B","CAN"
"4538",2016,2113,61,"M","2B","CAN"
"4539",2016,2113,73,"M","2B","CAN"
"4540",2016,2113,59,"F","2B","CAN"
"4541",2016,2113,62,"M","2B","CAN"
"4542",2016,2114,54,"M","2B","CAN"
"4543",2016,2114,67,"M","2B","CAN"
"4544",2016,2114,72,"M","2B","CAN"
"4545",2016,2114,68,"M","2B","CAN"
"4546",2016,2114,68,"M","2B","CAN"
"4547",2016,2115,68,"M","2B","CAN"
"4548",2016,2115,72,"M","2B","CAN"
"4549",2016,2115,63,"M","2B","CAN"
"4550",2016,2115,66,"F","2B","CAN"
"4551",2016,2115,70,"M","2B","CAN"
"4552",2016,2116,69,"M","2B","CAN"
"4553",2016,2116,65,"F","2B","CAN"
"4554",2016,2116,65,"F","2B","CAN"
"4555",2016,2116,61,"M","2B","CAN"
"4556",2016,2116,64,"M","2B","CAN"
"4557",2016,2117,73,"M","2B","CAN"
"4558",2016,2118,69,"F","2B","CAN"
"4559",2016,2118,88,"F","2B","CAN"
"4560",2016,2118,68,"M","2B","CAN"
"4561",2016,2118,66,"M","2B","CAN"
"4562",2016,2118,90,"F","2B","CAN"
"4563",2016,2119,62,"M","2B","CAN"
"4564",2016,2119,66,"M","2B","CAN"
"4565",2016,2119,71,"M","2B","CAN"
"4566",2016,2119,64,"M","2B","CAN"
"4567",2016,2119,65,"M","2B","CAN"
"4568",2016,2120,66,"M","2B","CAN"
"4569",2016,2120,64,"M","2B","CAN"
"4570",2016,2120,65,"M","2B","CAN"
"4571",2016,2120,67,"M","2B","CAN"
"4572",2016,2120,70,"M","2B","CAN"
"4573",2016,2121,83,"F","2B","CAN"
"4574",2016,2121,70,"M","2B","CAN"
"4575",2016,2121,57,"M","2B","CAN"
"4576",2016,2122,74,"F","2B","CAN"
"4577",2016,2122,88,"F","2B","CAN"
"4578",2016,2122,86,"F","2B","CAN"
"4579",2016,2122,81,"F","2B","CAN"
"4580",2016,2122,64,"M","2B","CAN"
"4581",2016,2123,68,"M","2B","CAN"
"4582",2016,2123,69,"M","2B","CAN"
"4583",2016,2123,92,"F","2B","CAN"
"4584",2016,2123,86,"F","2B","CAN"
"4585",2016,2123,66,"F","2B","CAN"
"4586",2016,2124,76,"F","2B","CAN"
"4587",2016,2124,55,"M","2B","CAN"
"4588",2016,2124,67,"M","2B","CAN"
"4589",2016,2124,74,"M","2B","CAN"
"4590",2016,2124,59,"M","2B","CAN"
"4591",2016,2126,87,"F","2B","CAN"
"4592",2016,2126,61,"F","2B","CAN"
"4593",2016,2126,54,"F","2B","CAN"
"4594",2016,2126,69,"F","2B","CAN"
"4595",2016,2126,67,"M","2B","CAN"
"4596",2016,2127,88,"F","2B","CAN"
"4597",2016,2127,68,"M","2B","CAN"
"4598",2016,2127,70,"M","2B","CAN"
"4599",2016,2127,65,"F","2B","CAN"
"4600",2016,2128,60,"F","2B","CAN"
"4601",2016,2128,57,"F","2B","CAN"
"4602",2016,2128,66,"M","2B","CAN"
"4603",2016,2129,66,"F","2B","CAN"
"4604",2016,2129,91,"F","2B","CAN"
"4605",2016,2129,66,"M","2B","CAN"
"4606",2016,2130,70,"M","2B","CAN"
"4607",2016,2130,68,"M","2B","CAN"
"4608",2016,2130,68,"M","2B","CAN"
"4609",2016,2130,66,"M","2B","CAN"
"4610",2016,2130,64,"M","2B","CAN"
"4611",2016,2131,60,"F","2B","CAN"
"4612",2016,2131,71,"M","2B","CAN"
"4613",2016,2131,71,"F","2B","CAN"
"4614",2016,2131,67,"F","2B","CAN"
"4615",2016,2131,64,"F","2B","CAN"
"4616",2016,2132,70,"M","2B","CAN"
"4617",2016,2132,67,"M","2B","CAN"
"4618",2016,2132,54,"M","2B","CAN"
"4619",2016,2132,62,"F","2B","CAN"
"4620",2016,2132,85,"F","2B","CAN"
"4621",2016,2133,58,"F","2B","CAN"
"4622",2016,2133,63,"M","2B","CAN"
"4623",2016,2133,87,"F","2B","CAN"
"4624",2016,2133,64,"F","2B","CAN"
"4625",2016,2133,67,"M","2B","CAN"
"4626",2016,2134,55,"M","2B","CAN"
"4627",2016,2134,62,"M","2B","CAN"
"4628",2016,2134,67,"M","2B","CAN"
"4629",2016,2134,61,"F","2B","CAN"
"4630",2016,2134,66,"F","2B","CAN"
"4631",2016,2135,54,"F","2B","CAN"
"4632",2016,2135,70,"M","2B","CAN"
"4633",2016,2135,63,"M","2B","CAN"
"4634",2016,2136,61,"M","2B","CAN"
"4635",2016,2136,58,"M","2B","CAN"
"4636",2016,2136,60,"M","2B","CAN"
"4637",2016,2136,63,"M","2B","CAN"
"4638",2016,2136,53,"M","2B","CAN"
"4639",2016,2137,69,"M","2B","CAN"
"4640",2016,2137,90,"F","2B","CAN"
"4641",2016,2137,88,"F","2B","CAN"
"4642",2016,2137,81,"F","2B","CAN"
"4643",2016,2137,74,"M","2B","CAN"
"4644",2016,2138,72,"U","2B","CAN"
"4645",2016,2138,59,"M","2B","CAN"
"4646",2016,2138,57,"F","2B","CAN"
"4647",2016,2138,68,"M","2B","CAN"
"4648",2016,2138,70,"F","2B","CAN"
"4649",2016,2139,61,"M","2B","CAN"
"4650",2016,2139,61,"M","2B","CAN"
"4651",2016,2139,70,"M","2B","CAN"
"4652",2016,2139,67,"M","2B","CAN"
"4653",2016,2139,53,"F","2B","CAN"
"4654",2016,2140,65,"M","2B","CAN"
"4655",2016,2140,70,"F","2B","CAN"
"4656",2016,2140,60,"M","2B","CAN"
"4657",2016,2140,81,"F","2B","CAN"
"4658",2016,2140,64,"M","2B","CAN"
"4659",2016,2141,85,"F","2B","CAN"
"4660",2016,2141,88,"F","2B","CAN"
"4661",2016,2141,85,"F","2B","CAN"
"4662",2016,2142,74,"M","2B","CAN"
"4663",2016,2142,69,"M","2B","CAN"
"4664",2016,2142,59,"F","2B","CAN"
"4665",2016,2142,59,"M","2B","CAN"
"4666",2016,2142,68,"M","2B","CAN"
"4667",2016,2143,71,"M","2B","CAN"
"4668",2016,2143,70,"M","2B","CAN"
"4669",2016,2143,74,"F","2B","CAN"
"4670",2016,2143,76,"M","2B","CAN"
"4671",2016,2143,78,"F","2B","CAN"
"4672",2016,2144,72,"M","2B","CAN"
"4673",2016,2144,71,"M","2B","CAN"
"4674",2016,2144,71,"M","2B","CAN"
"4675",2016,2144,92,"F","2B","CAN"
"4676",2016,2144,70,"M","2B","CAN"
"4677",2016,2145,72,"M","2B","CAN"
"4678",2016,2145,58,"M","2B","CAN"
"4679",2016,2145,61,"M","2B","CAN"
"4680",2016,2145,58,"M","2B","CAN"
"4681",2016,2145,72,"F","2B","CAN"
"4682",2016,2146,88,"F","2B","CAN"
"4683",2016,2146,59,"F","2B","CAN"
"4684",2016,2146,64,"F","2B","CAN"
"4685",2016,2146,79,"M","2B","CAN"
"4686",2016,2146,70,"M","2B","CAN"
"4687",2016,2147,58,"M","2B","CAN"
"4688",2016,2147,62,"F","2B","CAN"
"4689",2016,2147,67,"F","2B","CAN"
"4690",2016,2147,51,"M","2B","CAN"
"4691",2016,2147,57,"F","2B","CAN"
"4692",2016,2148,62,"M","2B","CAN"
"4693",2016,2148,56,"M","2B","CAN"
"4694",2016,2148,64,"M","2B","CAN"
"4695",2016,2148,68,"M","2B","CAN"
"4696",2016,2148,72,"M","2B","CAN"
"4697",2016,2149,64,"M","2B","CAN"
"4698",2016,2149,80,"F","2B","CAN"
"4699",2016,2149,88,"F","2B","CAN"
"4700",2016,2149,89,"F","2B","CAN"
"4701",2016,2149,95,"F","2B","CAN"
"4702",2016,2150,69,"M","2B","CAN"
"4703",2016,2150,63,"M","2B","CAN"
"4704",2016,2151,92,"M","2B","CAN"
"4705",2016,2152,68,"M","2B","CAN"
"4706",2016,2152,66,"M","2B","CAN"
"4707",2016,2152,61,"M","2B","CAN"
"4708",2016,2152,63,"M","2B","CAN"
"4709",2016,2152,69,"M","2B","CAN"
"4710",2016,2153,87,"F","2B","CAN"
"4711",2016,2153,61,"F","2B","CAN"
"4712",2016,2153,66,"M","2B","CAN"
"4713",2016,2153,60,"M","2B","CAN"
"4714",2016,2153,55,"F","2B","CAN"
"4715",2016,2154,55,"F","2B","CAN"
"4716",2016,2154,78,"F","2B","CAN"
"4717",2016,2154,57,"M","2B","CAN"
"4718",2016,2154,59,"F","2B","CAN"
"4719",2016,2154,63,"F","2B","CAN"
"4720",2016,2155,95,"F","2B","CAN"
"4721",2016,2155,62,"M","2B","CAN"
"4722",2016,2155,63,"F","2B","CAN"
"4723",2016,2155,65,"M","2B","CAN"
"4724",2016,2155,73,"F","2B","CAN"
"4725",2016,2156,91,"F","2B","CAN"
"4726",2016,2156,66,"M","2B","CAN"
"4727",2016,2156,67,"M","2B","CAN"
"4728",2016,2156,61,"F","2B","CAN"
"4729",2016,2156,72,"F","2B","CAN"
"4730",2016,2157,73,"M","2B","CAN"
"4731",2016,2157,69,"F","2B","CAN"
"4732",2016,2158,51,"F","2B","CAN"
"4733",2016,2158,56,"F","2B","CAN"
"4734",2016,2158,63,"M","2B","CAN"
"4735",2016,2158,53,"F","2B","CAN"
"4736",2016,2158,71,"M","2B","CAN"
"4737",2016,2159,68,"M","2B","CAN"
"4738",2016,2159,64,"M","2B","CAN"
"4739",2016,2161,66,"M","2B","CAN"
"4740",2016,2161,67,"M","2B","CAN"
"4741",2016,2162,85,"F","2B","CAN"
"4742",2016,2162,65,"F","2B","CAN"
"4743",2016,2162,85,"F","2B","CAN"
"4744",2016,2162,84,"F","2B","CAN"
"4745",2016,2162,64,"M","2B","CAN"
"4746",2016,2163,65,"M","2B","CAN"
"4747",2016,2163,68,"F","2B","CAN"
"4748",2016,2163,68,"F","2B","CAN"
"4749",2016,2163,82,"F","2B","CAN"
"4750",2016,2163,60,"M","2B","CAN"
"4751",2016,2164,63,"F","2B","CAN"
"4752",2016,2164,57,"F","2B","CAN"
"4753",2016,2164,64,"M","2B","CAN"
"4754",2016,2164,56,"F","2B","CAN"
"4755",2016,2164,87,"F","2B","CAN"
"4756",2016,2165,67,"F","2B","CAN"
"4757",2016,2167,59,"F","2B","CAN"
"4758",2016,2167,61,"F","2B","CAN"
"4759",2016,2167,66,"F","2B","CAN"
"4760",2016,2167,69,"F","2B","CAN"
"4761",2016,2167,72,"M","2B","CAN"
"4762",2016,2168,77,"M","2B","CAN"
"4763",2016,2168,71,"F","2B","CAN"
"4764",2016,2168,64,"M","2B","CAN"
"4765",2016,2168,54,"M","2B","CAN"
"4766",2016,2168,63,"M","2B","CAN"
"4767",2016,2169,70,"M","2B","CAN"
"4768",2016,2169,70,"M","2B","CAN"
"4769",2016,2169,69,"M","2B","CAN"
"4770",2016,2169,66,"M","2B","CAN"
"4771",2016,2169,72,"M","2B","CAN"
"4772",2016,2170,65,"M","2B","CAN"
"4773",2016,2170,75,"F","2B","CAN"
"4774",2016,2170,89,"F","2B","CAN"
"4775",2016,2170,59,"M","2B","CAN"
"4776",2016,2170,67,"M","2B","CAN"
"4777",2016,2171,79,"F","2B","CAN"
"4778",2016,2171,74,"M","2B","CAN"
"4779",2017,2001,70,"M","2B","CAN"
