"Year","sex","Age","length","type"
2007,"Female",21,62.300000000000004,"DFO - 5B"
2007,"Female",10,72.2,"DFO - 5B"
2007,"Female",17,70.2,"DFO - 5B"
2007,"Female",31,71.3,"DFO - 5B"
2007,"Female",30,73.3,"DFO - 5B"
2007,"Female",18,63.6,"DFO - 5B"
2007,"Female",14,58.6,"DFO - 5B"
2007,"Female",13,66.60000000000001,"DFO - 5B"
2007,"Female",21,78.2,"DFO - 5B"
2007,"Female",14,69.10000000000001,"DFO - 5B"
2007,"Female",19,61.7,"DFO - 5B"
2007,"Female",20,67.4,"DFO - 5B"
2007,"Female",10,67.10000000000001,"DFO - 5B"
2007,"Female",18,67.60000000000001,"DFO - 5B"
2007,"Female",5,58.2,"DFO - 5B"
2007,"Female",18,71.4,"DFO - 5B"
2007,"Female",15,71.9,"DFO - 5B"
2007,"Female",15,62.800000000000004,"DFO - 5B"
2007,"Female",23,61.1,"DFO - 5B"
2007,"Female",15,67.7,"DFO - 5B"
2007,"Female",19,67.2,"DFO - 5B"
2007,"Female",15,67.8,"DFO - 5B"
2007,"Female",21,73.4,"DFO - 5B"
2007,"Female",20,65.2,"DFO - 5B"
2007,"Female",14,61.1,"DFO - 5B"
2007,"Female",6,51.5,"DFO - 5B"
2007,"Female",25,70.60000000000001,"DFO - 5B"
2007,"Female",15,68.7,"DFO - 5B"
2007,"Female",22,78.60000000000001,"DFO - 5B"
2007,"Female",23,63.1,"DFO - 5B"
2007,"Female",13,77.7,"DFO - 5B"
2007,"Female",19,64.2,"DFO - 5B"
2007,"Female",12,72.7,"DFO - 5B"
2007,"Female",8,59.5,"DFO - 5B"
2007,"Female",14,65.5,"DFO - 5B"
2007,"Female",24,64.4,"DFO - 5B"
2007,"Female",28,76.2,"DFO - 5B"
2007,"Female",19,67.10000000000001,"DFO - 5B"
2007,"Female",18,59.2,"DFO - 5B"
2007,"Female",18,67.7,"DFO - 5B"
2007,"Female",24,75.5,"DFO - 5B"
2007,"Female",14,71,"DFO - 5B"
2007,"Female",15,64.10000000000001,"DFO - 5B"
2007,"Female",6,52.5,"DFO - 5B"
2007,"Female",12,63.5,"DFO - 5B"
2007,"Female",6,57.1,"DFO - 5B"
2007,"Female",15,63.5,"DFO - 5B"
2007,"Female",19,74.2,"DFO - 5B"
2007,"Female",21,74.2,"DFO - 5B"
2007,"Female",8,53,"DFO - 5B"
2007,"Female",19,60.800000000000004,"DFO - 5B"
2007,"Female",13,60,"DFO - 5B"
2004,"Female",6,40,"DFO - 4B"
2004,"Female",7,43.7,"DFO - 4B"
2004,"Female",8,46.900000000000006,"DFO - 4B"
2004,"Female",9,57.6,"DFO - 4B"
2004,"Female",10,52.7,"DFO - 4B"
2004,"Female",11,55.1,"DFO - 4B"
2004,"Female",11,56.5,"DFO - 4B"
2004,"Female",11,53.400000000000006,"DFO - 4B"
2004,"Female",11,45.7,"DFO - 4B"
2004,"Female",12,54,"DFO - 4B"
2004,"Female",12,55.6,"DFO - 4B"
2004,"Female",12,52.5,"DFO - 4B"
2004,"Female",12,52,"DFO - 4B"
2004,"Female",12,52.900000000000006,"DFO - 4B"
2004,"Female",12,53.7,"DFO - 4B"
2004,"Female",13,53.5,"DFO - 4B"
2004,"Female",13,59,"DFO - 4B"
2004,"Female",13,59,"DFO - 4B"
2004,"Female",13,57.800000000000004,"DFO - 4B"
2004,"Female",13,56,"DFO - 4B"
2004,"Female",13,57.2,"DFO - 4B"
2004,"Female",14,53.5,"DFO - 4B"
2004,"Female",14,56.2,"DFO - 4B"
2004,"Female",14,51.6,"DFO - 4B"
2004,"Female",14,65.10000000000001,"DFO - 4B"
2004,"Female",14,58.900000000000006,"DFO - 4B"
2004,"Female",14,66.4,"DFO - 4B"
2004,"Female",14,55,"DFO - 4B"
2004,"Female",14,60.5,"DFO - 4B"
2004,"Female",14,58.6,"DFO - 4B"
2004,"Female",14,54.2,"DFO - 4B"
2004,"Female",14,54,"DFO - 4B"
2004,"Female",14,54,"DFO - 4B"
2004,"Female",14,51,"DFO - 4B"
2004,"Female",15,52,"DFO - 4B"
2004,"Female",15,54.2,"DFO - 4B"
2004,"Female",15,56.2,"DFO - 4B"
2004,"Female",15,55.900000000000006,"DFO - 4B"
2004,"Female",15,59.5,"DFO - 4B"
2004,"Female",16,57.300000000000004,"DFO - 4B"
2004,"Female",16,57.400000000000006,"DFO - 4B"
2004,"Female",16,58.900000000000006,"DFO - 4B"
2004,"Female",16,60.5,"DFO - 4B"
2004,"Female",16,68.5,"DFO - 4B"
2004,"Female",16,60,"DFO - 4B"
2004,"Female",16,63,"DFO - 4B"
2004,"Female",16,62,"DFO - 4B"
2004,"Female",16,56.300000000000004,"DFO - 4B"
2004,"Female",17,58,"DFO - 4B"
2004,"Female",17,56,"DFO - 4B"
2004,"Female",17,53.5,"DFO - 4B"
2004,"Female",17,60.6,"DFO - 4B"
2004,"Female",17,57.5,"DFO - 4B"
2004,"Female",17,56.2,"DFO - 4B"
2004,"Female",17,67.5,"DFO - 4B"
2004,"Female",17,56.7,"DFO - 4B"
2004,"Female",17,55.2,"DFO - 4B"
2004,"Female",17,63.6,"DFO - 4B"
2004,"Female",17,64,"DFO - 4B"
2004,"Female",17,55.5,"DFO - 4B"
2004,"Female",17,56.900000000000006,"DFO - 4B"
2004,"Female",17,59.5,"DFO - 4B"
2004,"Female",17,65.5,"DFO - 4B"
2004,"Female",17,63.5,"DFO - 4B"
2004,"Female",17,57.5,"DFO - 4B"
2004,"Female",18,60,"DFO - 4B"
2004,"Female",18,66.2,"DFO - 4B"
2004,"Female",18,63.2,"DFO - 4B"
2004,"Female",18,57,"DFO - 4B"
2004,"Female",18,58,"DFO - 4B"
2004,"Female",18,61.2,"DFO - 4B"
2004,"Female",18,58.5,"DFO - 4B"
2004,"Female",18,60.5,"DFO - 4B"
2004,"Female",18,61.2,"DFO - 4B"
2004,"Female",18,63.6,"DFO - 4B"
2004,"Female",18,62,"DFO - 4B"
2004,"Female",18,59.5,"DFO - 4B"
2004,"Female",19,59.5,"DFO - 4B"
2004,"Female",19,64,"DFO - 4B"
2004,"Female",19,61.5,"DFO - 4B"
2004,"Female",19,62.300000000000004,"DFO - 4B"
2004,"Female",19,60.900000000000006,"DFO - 4B"
2004,"Female",19,66.5,"DFO - 4B"
2004,"Female",19,58.2,"DFO - 4B"
2004,"Female",19,53.1,"DFO - 4B"
2004,"Female",19,61.800000000000004,"DFO - 4B"
2004,"Female",19,61.5,"DFO - 4B"
2004,"Female",19,58.1,"DFO - 4B"
2004,"Female",19,55,"DFO - 4B"
2004,"Female",19,66,"DFO - 4B"
2004,"Female",19,58.900000000000006,"DFO - 4B"
2004,"Female",19,63,"DFO - 4B"
2004,"Female",19,57.5,"DFO - 4B"
2004,"Female",19,62.900000000000006,"DFO - 4B"
2004,"Female",19,58.5,"DFO - 4B"
2004,"Female",19,65.9,"DFO - 4B"
2004,"Female",19,66,"DFO - 4B"
2004,"Female",20,63,"DFO - 4B"
2004,"Female",20,59.5,"DFO - 4B"
2004,"Female",20,63.400000000000006,"DFO - 4B"
2004,"Female",20,57.5,"DFO - 4B"
2004,"Female",20,62.300000000000004,"DFO - 4B"
2004,"Female",20,55,"DFO - 4B"
2004,"Female",20,60.5,"DFO - 4B"
2004,"Female",20,55,"DFO - 4B"
2004,"Female",20,63.5,"DFO - 4B"
2004,"Female",21,61,"DFO - 4B"
2004,"Female",21,63.5,"DFO - 4B"
2004,"Female",21,56.5,"DFO - 4B"
2004,"Female",21,60.2,"DFO - 4B"
2004,"Female",21,62.900000000000006,"DFO - 4B"
2004,"Female",21,59,"DFO - 4B"
2004,"Female",21,70.9,"DFO - 4B"
2004,"Female",21,65.2,"DFO - 4B"
2004,"Female",21,63.2,"DFO - 4B"
2004,"Female",21,63.7,"DFO - 4B"
2004,"Female",21,62.1,"DFO - 4B"
2004,"Female",21,64.9,"DFO - 4B"
2004,"Female",21,60.2,"DFO - 4B"
2004,"Female",21,66.2,"DFO - 4B"
2004,"Female",22,79.5,"DFO - 4B"
2004,"Female",22,69,"DFO - 4B"
2004,"Female",22,62.6,"DFO - 4B"
2004,"Female",22,65.2,"DFO - 4B"
2004,"Female",22,76.3,"DFO - 4B"
2004,"Female",22,56.2,"DFO - 4B"
2004,"Female",22,65.7,"DFO - 4B"
2004,"Female",22,63.5,"DFO - 4B"
2004,"Female",22,64,"DFO - 4B"
2004,"Female",22,57.5,"DFO - 4B"
2004,"Female",22,61.2,"DFO - 4B"
2004,"Female",22,66.10000000000001,"DFO - 4B"
2004,"Female",22,57.5,"DFO - 4B"
2004,"Female",22,62.6,"DFO - 4B"
2004,"Female",22,70.3,"DFO - 4B"
2004,"Female",22,64.60000000000001,"DFO - 4B"
2004,"Female",22,62.1,"DFO - 4B"
2004,"Female",22,58.900000000000006,"DFO - 4B"
2004,"Female",23,64,"DFO - 4B"
2004,"Female",23,64.2,"DFO - 4B"
2004,"Female",23,64.5,"DFO - 4B"
2004,"Female",23,71.60000000000001,"DFO - 4B"
2004,"Female",23,56.2,"DFO - 4B"
2004,"Female",23,61.2,"DFO - 4B"
2004,"Female",23,61.6,"DFO - 4B"
2004,"Female",23,62.1,"DFO - 4B"
2004,"Female",23,64.2,"DFO - 4B"
2004,"Female",23,57.5,"DFO - 4B"
2004,"Female",23,69.4,"DFO - 4B"
2004,"Female",23,62.900000000000006,"DFO - 4B"
2004,"Female",23,61,"DFO - 4B"
2004,"Female",23,69.5,"DFO - 4B"
2004,"Female",23,55.5,"DFO - 4B"
2004,"Female",23,81.30000000000001,"DFO - 4B"
2004,"Female",23,72,"DFO - 4B"
2004,"Female",23,63,"DFO - 4B"
2004,"Female",23,76.5,"DFO - 4B"
2004,"Female",23,64,"DFO - 4B"
2004,"Female",23,65.2,"DFO - 4B"
2004,"Female",24,73.2,"DFO - 4B"
2004,"Female",24,69.8,"DFO - 4B"
2004,"Female",24,71.5,"DFO - 4B"
2004,"Female",24,75.60000000000001,"DFO - 4B"
2004,"Female",24,68.5,"DFO - 4B"
2004,"Female",24,64.5,"DFO - 4B"
2004,"Female",24,64.5,"DFO - 4B"
2004,"Female",24,64,"DFO - 4B"
2004,"Female",24,59.2,"DFO - 4B"
2004,"Female",24,63.5,"DFO - 4B"
2004,"Female",24,66.2,"DFO - 4B"
2004,"Female",24,68.5,"DFO - 4B"
2004,"Female",24,76,"DFO - 4B"
2004,"Female",24,64.2,"DFO - 4B"
2004,"Female",24,70.5,"DFO - 4B"
2004,"Female",24,66.5,"DFO - 4B"
2004,"Female",25,70.10000000000001,"DFO - 4B"
2004,"Female",25,59.2,"DFO - 4B"
2004,"Female",25,65.2,"DFO - 4B"
2004,"Female",25,61,"DFO - 4B"
2004,"Female",25,59,"DFO - 4B"
2004,"Female",25,65,"DFO - 4B"
2004,"Female",25,63.300000000000004,"DFO - 4B"
2004,"Female",25,64,"DFO - 4B"
2004,"Female",25,70.5,"DFO - 4B"
2004,"Female",25,63,"DFO - 4B"
2004,"Female",25,62.400000000000006,"DFO - 4B"
2004,"Female",25,62,"DFO - 4B"
2004,"Female",25,58,"DFO - 4B"
2004,"Female",25,56.5,"DFO - 4B"
2004,"Female",26,71.5,"DFO - 4B"
2004,"Female",26,70.5,"DFO - 4B"
2004,"Female",26,72.5,"DFO - 4B"
2004,"Female",26,76.2,"DFO - 4B"
2004,"Female",26,70.10000000000001,"DFO - 4B"
2004,"Female",26,66,"DFO - 4B"
2004,"Female",26,82.60000000000001,"DFO - 4B"
2004,"Female",26,72,"DFO - 4B"
2004,"Female",26,64.5,"DFO - 4B"
2004,"Female",26,61.400000000000006,"DFO - 4B"
2004,"Female",26,74,"DFO - 4B"
2004,"Female",26,64.2,"DFO - 4B"
2004,"Female",26,66.60000000000001,"DFO - 4B"
2004,"Female",26,57.800000000000004,"DFO - 4B"
2004,"Female",26,69.5,"DFO - 4B"
2004,"Female",26,62,"DFO - 4B"
2004,"Female",26,69,"DFO - 4B"
2004,"Female",26,66,"DFO - 4B"
2004,"Female",26,63.6,"DFO - 4B"
2004,"Female",26,60,"DFO - 4B"
2004,"Female",26,62,"DFO - 4B"
2004,"Female",26,63.6,"DFO - 4B"
2004,"Female",26,66.9,"DFO - 4B"
2004,"Female",26,68.10000000000001,"DFO - 4B"
2004,"Female",26,71.4,"DFO - 4B"
2004,"Female",26,62.6,"DFO - 4B"
2004,"Female",26,76.2,"DFO - 4B"
2004,"Female",26,59,"DFO - 4B"
2004,"Female",26,58.5,"DFO - 4B"
2004,"Female",27,68.5,"DFO - 4B"
2004,"Female",27,63.400000000000006,"DFO - 4B"
2004,"Female",27,69,"DFO - 4B"
2004,"Female",27,76.5,"DFO - 4B"
2004,"Female",27,86.5,"DFO - 4B"
2004,"Female",27,65.60000000000001,"DFO - 4B"
2004,"Female",27,71.5,"DFO - 4B"
2004,"Female",27,64,"DFO - 4B"
2004,"Female",27,67.2,"DFO - 4B"
2004,"Female",27,68.2,"DFO - 4B"
2004,"Female",27,76,"DFO - 4B"
2004,"Female",27,66.5,"DFO - 4B"
2004,"Female",27,68.2,"DFO - 4B"
2004,"Female",27,66,"DFO - 4B"
2004,"Female",27,64.9,"DFO - 4B"
2004,"Female",27,58.5,"DFO - 4B"
2004,"Female",27,63.6,"DFO - 4B"
2004,"Female",27,63,"DFO - 4B"
2004,"Female",27,64,"DFO - 4B"
2004,"Female",27,62.300000000000004,"DFO - 4B"
2004,"Female",27,74.5,"DFO - 4B"
2004,"Female",28,57.5,"DFO - 4B"
2004,"Female",28,72.2,"DFO - 4B"
2004,"Female",28,72.5,"DFO - 4B"
2004,"Female",28,66.5,"DFO - 4B"
2004,"Female",28,73.2,"DFO - 4B"
2004,"Female",28,72,"DFO - 4B"
2004,"Female",28,75.9,"DFO - 4B"
2004,"Female",28,65.60000000000001,"DFO - 4B"
2004,"Female",28,72.2,"DFO - 4B"
2004,"Female",28,78.5,"DFO - 4B"
2004,"Female",28,82,"DFO - 4B"
2004,"Female",28,74,"DFO - 4B"
2004,"Female",28,69.10000000000001,"DFO - 4B"
2004,"Female",28,68.9,"DFO - 4B"
2004,"Female",28,65.5,"DFO - 4B"
2004,"Female",28,76.2,"DFO - 4B"
2004,"Female",28,65.4,"DFO - 4B"
2004,"Female",28,65,"DFO - 4B"
2004,"Female",28,63.6,"DFO - 4B"
2004,"Female",28,74.5,"DFO - 4B"
2004,"Female",28,65.60000000000001,"DFO - 4B"
2004,"Female",28,70.9,"DFO - 4B"
2004,"Female",28,59.1,"DFO - 4B"
2004,"Female",28,63.2,"DFO - 4B"
2004,"Female",28,78.4,"DFO - 4B"
2004,"Female",28,89.9,"DFO - 4B"
2004,"Female",29,61.6,"DFO - 4B"
2004,"Female",29,87.5,"DFO - 4B"
2004,"Female",29,77.2,"DFO - 4B"
2004,"Female",29,73.5,"DFO - 4B"
2004,"Female",29,69,"DFO - 4B"
2004,"Female",29,75.5,"DFO - 4B"
2004,"Female",29,72.10000000000001,"DFO - 4B"
2004,"Female",29,76.5,"DFO - 4B"
2004,"Female",29,73,"DFO - 4B"
2004,"Female",29,70,"DFO - 4B"
2004,"Female",29,63,"DFO - 4B"
2004,"Female",29,67,"DFO - 4B"
2004,"Female",29,59.2,"DFO - 4B"
2004,"Female",29,63,"DFO - 4B"
2004,"Female",29,65.5,"DFO - 4B"
2004,"Female",29,70.60000000000001,"DFO - 4B"
2004,"Female",29,65.2,"DFO - 4B"
2004,"Female",29,67,"DFO - 4B"
2004,"Female",29,69.9,"DFO - 4B"
2004,"Female",29,86.2,"DFO - 4B"
2004,"Female",29,98.2,"DFO - 4B"
2004,"Female",30,77.60000000000001,"DFO - 4B"
2004,"Female",30,75.2,"DFO - 4B"
2004,"Female",30,81.2,"DFO - 4B"
2004,"Female",30,68,"DFO - 4B"
2004,"Female",30,66,"DFO - 4B"
2004,"Female",30,75,"DFO - 4B"
2004,"Female",30,73.5,"DFO - 4B"
2004,"Female",30,71.2,"DFO - 4B"
2004,"Female",30,70.10000000000001,"DFO - 4B"
2004,"Female",30,68.2,"DFO - 4B"
2004,"Female",30,69.2,"DFO - 4B"
2004,"Female",30,75.4,"DFO - 4B"
2004,"Female",30,73.4,"DFO - 4B"
2004,"Female",30,69,"DFO - 4B"
2004,"Female",30,81.60000000000001,"DFO - 4B"
2004,"Female",30,69.10000000000001,"DFO - 4B"
2004,"Female",30,69.5,"DFO - 4B"
2004,"Female",30,68.5,"DFO - 4B"
2004,"Female",30,73.2,"DFO - 4B"
2004,"Female",30,70.4,"DFO - 4B"
2004,"Female",30,64.60000000000001,"DFO - 4B"
2004,"Female",30,64,"DFO - 4B"
2004,"Female",30,64.2,"DFO - 4B"
2004,"Female",30,71.60000000000001,"DFO - 4B"
2004,"Female",30,80,"DFO - 4B"
2004,"Female",30,66,"DFO - 4B"
2004,"Female",30,62.900000000000006,"DFO - 4B"
2004,"Female",30,66.4,"DFO - 4B"
2004,"Female",31,66,"DFO - 4B"
2004,"Female",31,67.2,"DFO - 4B"
2004,"Female",31,77.5,"DFO - 4B"
2004,"Female",31,84.5,"DFO - 4B"
2004,"Female",31,82.5,"DFO - 4B"
2004,"Female",31,72,"DFO - 4B"
2004,"Female",31,78.5,"DFO - 4B"
2004,"Female",31,66.5,"DFO - 4B"
2004,"Female",31,77.60000000000001,"DFO - 4B"
2004,"Female",31,66.9,"DFO - 4B"
2004,"Female",31,65.4,"DFO - 4B"
2004,"Female",31,62.300000000000004,"DFO - 4B"
2004,"Female",31,63,"DFO - 4B"
2004,"Female",31,80,"DFO - 4B"
2004,"Female",32,72.2,"DFO - 4B"
2004,"Female",32,71,"DFO - 4B"
2004,"Female",32,72,"DFO - 4B"
2004,"Female",32,86.5,"DFO - 4B"
2004,"Female",32,71.5,"DFO - 4B"
2004,"Female",32,77,"DFO - 4B"
2004,"Female",32,70,"DFO - 4B"
2004,"Female",32,81.60000000000001,"DFO - 4B"
2004,"Female",32,80.60000000000001,"DFO - 4B"
2004,"Female",32,67.2,"DFO - 4B"
2004,"Female",32,71.5,"DFO - 4B"
2004,"Female",32,68,"DFO - 4B"
2004,"Female",32,73.5,"DFO - 4B"
2004,"Female",32,66.2,"DFO - 4B"
2004,"Female",32,66,"DFO - 4B"
2004,"Female",32,84,"DFO - 4B"
2004,"Female",33,91.5,"DFO - 4B"
2004,"Female",33,78,"DFO - 4B"
2004,"Female",33,84.5,"DFO - 4B"
2004,"Female",33,86.2,"DFO - 4B"
2004,"Female",33,85.5,"DFO - 4B"
2004,"Female",33,86.5,"DFO - 4B"
2004,"Female",33,83,"DFO - 4B"
2004,"Female",33,77,"DFO - 4B"
2004,"Female",33,77.2,"DFO - 4B"
2004,"Female",33,68.5,"DFO - 4B"
2004,"Female",33,74.2,"DFO - 4B"
2004,"Female",33,90,"DFO - 4B"
2004,"Female",33,81,"DFO - 4B"
2004,"Female",33,63.5,"DFO - 4B"
2004,"Female",33,70,"DFO - 4B"
2004,"Female",33,79.5,"DFO - 4B"
2004,"Female",33,79.5,"DFO - 4B"
2004,"Female",33,85.5,"DFO - 4B"
2004,"Female",33,74,"DFO - 4B"
2004,"Female",33,64.5,"DFO - 4B"
2004,"Female",33,86,"DFO - 4B"
2004,"Female",34,65,"DFO - 4B"
2004,"Female",34,77.9,"DFO - 4B"
2004,"Female",34,69,"DFO - 4B"
2004,"Female",34,81.5,"DFO - 4B"
2004,"Female",34,91.5,"DFO - 4B"
2004,"Female",34,62.7,"DFO - 4B"
2004,"Female",34,84.5,"DFO - 4B"
2004,"Female",34,74.5,"DFO - 4B"
2004,"Female",34,78.2,"DFO - 4B"
2004,"Female",34,71.2,"DFO - 4B"
2004,"Female",34,69.5,"DFO - 4B"
2004,"Female",34,69.4,"DFO - 4B"
2004,"Female",34,91.4,"DFO - 4B"
2004,"Female",34,64.5,"DFO - 4B"
2004,"Female",34,81.4,"DFO - 4B"
2004,"Female",34,72.5,"DFO - 4B"
2004,"Female",34,72.3,"DFO - 4B"
2004,"Female",34,87.80000000000001,"DFO - 4B"
2004,"Female",34,75,"DFO - 4B"
2004,"Female",34,73.2,"DFO - 4B"
2004,"Female",34,84.4,"DFO - 4B"
2004,"Female",35,80.2,"DFO - 4B"
2004,"Female",35,72.4,"DFO - 4B"
2004,"Female",35,72.5,"DFO - 4B"
2004,"Female",35,82.5,"DFO - 4B"
2004,"Female",35,66.7,"DFO - 4B"
2004,"Female",35,73.5,"DFO - 4B"
2004,"Female",35,66.5,"DFO - 4B"
2004,"Female",35,76.80000000000001,"DFO - 4B"
2004,"Female",35,67.8,"DFO - 4B"
2004,"Female",35,69.10000000000001,"DFO - 4B"
2004,"Female",35,73.4,"DFO - 4B"
2004,"Female",35,86.4,"DFO - 4B"
2004,"Female",35,72.7,"DFO - 4B"
2004,"Female",35,86.9,"DFO - 4B"
2004,"Female",35,110.4,"DFO - 4B"
2004,"Female",36,84.5,"DFO - 4B"
2004,"Female",36,74,"DFO - 4B"
2004,"Female",36,86.9,"DFO - 4B"
2004,"Female",36,88,"DFO - 4B"
2004,"Female",36,81.2,"DFO - 4B"
2004,"Female",36,63.6,"DFO - 4B"
2004,"Female",36,77,"DFO - 4B"
2004,"Female",36,84,"DFO - 4B"
2004,"Female",36,71.10000000000001,"DFO - 4B"
2004,"Female",37,78.2,"DFO - 4B"
2004,"Female",37,69,"DFO - 4B"
2004,"Female",37,83,"DFO - 4B"
2004,"Female",37,97.9,"DFO - 4B"
2004,"Female",37,93,"DFO - 4B"
2004,"Female",37,86.2,"DFO - 4B"
2004,"Female",37,73.9,"DFO - 4B"
2004,"Female",37,64.5,"DFO - 4B"
2004,"Female",37,87.5,"DFO - 4B"
2004,"Female",37,97.9,"DFO - 4B"
2004,"Female",37,75.5,"DFO - 4B"
2004,"Female",37,71.5,"DFO - 4B"
2004,"Female",37,77.4,"DFO - 4B"
2004,"Female",37,79.9,"DFO - 4B"
2004,"Female",37,71.10000000000001,"DFO - 4B"
2004,"Female",37,79,"DFO - 4B"
2004,"Female",38,93.5,"DFO - 4B"
2004,"Female",38,86,"DFO - 4B"
2004,"Female",38,95.5,"DFO - 4B"
2004,"Female",38,70,"DFO - 4B"
2004,"Female",38,73.5,"DFO - 4B"
2004,"Female",38,74,"DFO - 4B"
2004,"Female",38,74,"DFO - 4B"
2004,"Female",38,83.2,"DFO - 4B"
2004,"Female",39,95,"DFO - 4B"
2004,"Female",39,75,"DFO - 4B"
2004,"Female",39,81.5,"DFO - 4B"
2004,"Female",39,78.2,"DFO - 4B"
2004,"Female",39,74.2,"DFO - 4B"
2004,"Female",39,88.9,"DFO - 4B"
2004,"Female",39,90,"DFO - 4B"
2004,"Female",39,73.2,"DFO - 4B"
2004,"Female",39,74.5,"DFO - 4B"
2004,"Female",39,87.2,"DFO - 4B"
2004,"Female",40,91.5,"DFO - 4B"
2004,"Female",40,77.9,"DFO - 4B"
2004,"Female",40,85.5,"DFO - 4B"
2004,"Female",40,89.9,"DFO - 4B"
2004,"Female",40,90.7,"DFO - 4B"
2004,"Female",40,79.2,"DFO - 4B"
2004,"Female",40,89.5,"DFO - 4B"
2004,"Female",40,86.5,"DFO - 4B"
2004,"Female",40,98,"DFO - 4B"
2004,"Female",40,88.2,"DFO - 4B"
2004,"Female",40,90.9,"DFO - 4B"
2004,"Female",41,87,"DFO - 4B"
2004,"Female",41,98.9,"DFO - 4B"
2004,"Female",41,86,"DFO - 4B"
2004,"Female",41,91.9,"DFO - 4B"
2004,"Female",41,92.5,"DFO - 4B"
2004,"Female",41,86.10000000000001,"DFO - 4B"
2004,"Female",41,87.5,"DFO - 4B"
2004,"Female",41,69.2,"DFO - 4B"
2004,"Female",41,73.5,"DFO - 4B"
2004,"Female",41,85.4,"DFO - 4B"
2004,"Female",41,85,"DFO - 4B"
2004,"Female",41,65.60000000000001,"DFO - 4B"
2004,"Female",41,80,"DFO - 4B"
2004,"Female",41,88,"DFO - 4B"
2004,"Female",42,94.9,"DFO - 4B"
2004,"Female",42,84.5,"DFO - 4B"
2004,"Female",42,83,"DFO - 4B"
2004,"Female",42,78,"DFO - 4B"
2004,"Female",42,92.5,"DFO - 4B"
2004,"Female",42,83.5,"DFO - 4B"
2004,"Female",42,100,"DFO - 4B"
2004,"Female",42,84,"DFO - 4B"
2004,"Female",43,71.8,"DFO - 4B"
2004,"Female",43,79,"DFO - 4B"
2004,"Female",43,85.2,"DFO - 4B"
2004,"Female",43,84.60000000000001,"DFO - 4B"
2004,"Female",43,98.5,"DFO - 4B"
2004,"Female",43,74.9,"DFO - 4B"
2004,"Female",43,75.10000000000001,"DFO - 4B"
2004,"Female",43,71.9,"DFO - 4B"
2004,"Female",43,72,"DFO - 4B"
2004,"Female",43,86,"DFO - 4B"
2004,"Female",43,98.5,"DFO - 4B"
2004,"Female",43,100.5,"DFO - 4B"
2004,"Female",44,78.5,"DFO - 4B"
2004,"Female",44,89,"DFO - 4B"
2004,"Female",44,94.9,"DFO - 4B"
2004,"Female",44,89.9,"DFO - 4B"
2004,"Female",44,81,"DFO - 4B"
2004,"Female",44,94.5,"DFO - 4B"
2004,"Female",44,93,"DFO - 4B"
2004,"Female",44,79.80000000000001,"DFO - 4B"
2004,"Female",44,91,"DFO - 4B"
2004,"Female",44,97.80000000000001,"DFO - 4B"
2004,"Female",45,90.5,"DFO - 4B"
2004,"Female",45,90.5,"DFO - 4B"
2004,"Female",45,101,"DFO - 4B"
2004,"Female",45,101.7,"DFO - 4B"
2004,"Female",45,97.60000000000001,"DFO - 4B"
2004,"Female",46,93.5,"DFO - 4B"
2004,"Female",46,75,"DFO - 4B"
2004,"Female",46,80.60000000000001,"DFO - 4B"
2004,"Female",46,95.5,"DFO - 4B"
2004,"Female",46,94,"DFO - 4B"
2004,"Female",46,100,"DFO - 4B"
2004,"Female",47,80.10000000000001,"DFO - 4B"
2004,"Female",47,86,"DFO - 4B"
2004,"Female",47,85.5,"DFO - 4B"
2004,"Female",47,90.5,"DFO - 4B"
2004,"Female",47,82,"DFO - 4B"
2004,"Female",48,84,"DFO - 4B"
2004,"Female",48,84.5,"DFO - 4B"
2004,"Female",48,78.60000000000001,"DFO - 4B"
2004,"Female",48,87.5,"DFO - 4B"
2004,"Female",48,96.5,"DFO - 4B"
2004,"Female",48,96,"DFO - 4B"
2004,"Female",48,74.5,"DFO - 4B"
2004,"Female",49,96.2,"DFO - 4B"
2004,"Female",49,90.5,"DFO - 4B"
2004,"Female",49,111.2,"DFO - 4B"
2004,"Female",50,84,"DFO - 4B"
2004,"Female",51,84.5,"DFO - 4B"
2004,"Female",51,93,"DFO - 4B"
2004,"Female",51,92,"DFO - 4B"
2004,"Female",52,80,"DFO - 4B"
2004,"Female",52,79.9,"DFO - 4B"
2004,"Female",56,89.2,"DFO - 4B"
2004,"Female",73,100.60000000000001,"DFO - 4B"
1989,"Male",28,74.8,"DFO - 4B"
1989,"Male",21,74.9,"DFO - 4B"
1989,"Male",19,70.4,"DFO - 4B"
1989,"Male",33,74.4,"DFO - 4B"
1989,"Male",26,74.4,"DFO - 4B"
1989,"Male",28,75.4,"DFO - 4B"
1989,"Male",20,74.9,"DFO - 4B"
1989,"Male",30,73.10000000000001,"DFO - 4B"
1989,"Male",22,72.8,"DFO - 4B"
1989,"Female",27,74,"DFO - 4B"
1989,"Male",32,75.2,"DFO - 4B"
1989,"Male",21,74.10000000000001,"DFO - 4B"
1989,"Female",39,69.60000000000001,"DFO - 4B"
1989,"Female",23,69,"DFO - 4B"
1989,"Male",28,73.8,"DFO - 4B"
1989,"Male",19,75.2,"DFO - 4B"
1989,"Male",28,73.10000000000001,"DFO - 4B"
1989,"Male",33,73.10000000000001,"DFO - 4B"
1989,"Female",29,72.7,"DFO - 4B"
1989,"Male",26,71.9,"DFO - 4B"
